"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",6.34,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",6.69,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",6.26,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",7.26,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",7.73,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",8.49,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",9.64,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",10.16,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",11.01,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",12,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",13.7,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",15.03,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",14.24,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",16.18,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",16.83,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",17.94,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",20.11,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",22.22,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",24.15,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",25.2,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",27.98,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",29.8,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",30.28,
"DNK","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",34.91,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",54.08,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",54.45,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",52.17,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",47.86,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",44.02,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",41.13,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",38.76,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",37.52,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",33.53,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",29.55,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",27.89,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",27.31,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",24.98,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",23.04,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",24.04,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",21.4,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",18.87,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",19.28,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",18.33,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",18.35,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",17.65,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",20.06,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",19.48,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",20.94,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",21.49,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",18.5,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",17.82,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",17.54,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",18.38,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",18.81,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",19.34,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",18.47,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",19.83,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",19.86,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",19.07,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",21.19,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",19.81,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",20.91,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",22.25,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",22.35,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",23.93,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",22.52,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",22.27,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",21.26,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",23.26,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",23.51,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",23.22,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",23.49,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",25.82,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",24.07,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",25.53,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",25.98,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",29.42,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",29.78,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",30.2,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",32.16,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",31.2,
"FIN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",32.58,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",4.44,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",4.04,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",3.5,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",3.93,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",2.95,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",3.83,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",4.2,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",3.43,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",3.62,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",3.51,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",9.31,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",8.62,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",8.23,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",7.74,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",7.87,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",8.73,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",7.39,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",9,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",8.22,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",7.95,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",7.66,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",7.8,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",8.02,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",8.26,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",7.91,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",7.98,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",7.76,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",8.16,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",8.1,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",6.54,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",6.8,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",7.25,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",7.66,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",7.21,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",7.58,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",7.19,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",6.88,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",6.66,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",6.41,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",6.63,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",6.25,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",6.37,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",5.75,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.78,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",5.79,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.77,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.73,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",6.33,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",7.08,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",7.47,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",8.06,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",7.29,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",8.3,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",9.19,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",8.91,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",8.99,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",10.06,
"FRA","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",9.75,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",0.73,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",0.7,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",0.62,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",0.56,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",0.54,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",0.68,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",0.74,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",0.72,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",0.68,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",0.52,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",1.34,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",1.21,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",1.21,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",1.14,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",1.34,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",1.37,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",1.21,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",1.31,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",1.3,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",1.24,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",1.51,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",1.67,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",1.82,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",1.79,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",1.81,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",1.75,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",1.52,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",1.49,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",1.57,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",1.51,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",1.51,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",1.47,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",1.59,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",1.64,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",1.74,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",1.78,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",1.77,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",2.07,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",2.24,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",2.38,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",2.67,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",2.78,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.18,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.78,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",4.3,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.1,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.93,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",7.22,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",7.04,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",7.89,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",8.45,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",9.46,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",10.36,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",10.5,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",11.57,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",12.45,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",12.55,
"DEU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",13.45,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",1.66,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",1.84,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",1.88,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",2.34,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",1.84,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",1.68,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",3.16,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",2.7,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",2.06,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",2.78,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",8.82,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",7.8,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",6.74,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",5.43,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",5.79,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",5.31,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",4.8,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",4.5,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",4.91,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",4.96,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",4.96,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",5.07,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",5.02,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",4.14,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",4.26,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",3.94,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",4.36,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",4.12,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",3.68,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",3.21,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",5.15,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",5.69,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",5.24,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",5.39,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",5.35,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",5.68,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",5.87,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",5.51,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",5.19,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",5.52,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",5.18,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",4.71,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",4.92,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",5.28,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",5.29,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",5.43,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",5.9,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",5.72,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",5.62,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",6.34,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",7.72,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",8,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",9.22,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",11.21,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",10.57,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",11.98,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",11.64,
"GRC","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",11.17,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",4.47,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",3.92,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",3.88,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",3.22,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",4.03,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",2.79,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",2.89,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",2.86,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",3.05,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",2.86,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",2.09,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",2.27,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",2,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",1.69,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",1.98,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",1.85,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",2.06,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",1.99,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",2.02,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",2.37,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",2.02,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",1.76,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",1.72,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",1.51,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",1.66,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",2.59,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",2.91,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",3.17,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",3.18,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",3.3,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",3.36,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",3.23,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",3.23,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",3.25,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",3.31,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",3.32,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",3.39,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",3.43,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",3.47,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",3.64,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",6.02,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",6.13,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",6.91,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",7.41,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",9.95,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",10.48,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",11.13,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",11.95,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",13.02,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",12,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",11.98,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",11.7,
"HUN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",10.86,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",27.87,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",30.24,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",30.78,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",30.29,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",31.83,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",30.41,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",31.24,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",33.76,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",34.49,
"ISL","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",42.96,
